GEOID,NAME,total_population,B17021_001M,below_poverty,B17021_002M,pct_below_poverty
00961,ZCTA5 00961,28780,1771,8108,934,28.17234190410007
00962,ZCTA5 00962,19207,580,9524,898,49.58608840526891
00965,ZCTA5 00965,4801,628,2719,503,56.63403457612998
00966,ZCTA5 00966,17682,1678,3319,817,18.770501074539077
00968,ZCTA5 00968,3488,479,339,95,9.719036697247706
00969,ZCTA5 00969,41508,1938,8393,1037,20.220198515948734
00971,ZCTA5 00971,25249,1693,8218,1117,32.547823676185196
00976,ZCTA5 00976,60745,1774,18266,2244,30.069964606140427
00979,ZCTA5 00979,15597,1346,3602,752,23.09418477912419
00982,ZCTA5 00982,13813,1158,5706,884,41.30891189459205
00983,ZCTA5 00983,31550,2157,9834,1202,31.169572107765454
00985,ZCTA5 00985,31637,2060,8721,1311,27.565824825362707
00987,ZCTA5 00987,54773,2024,15022,1588,27.425921530681173
01001,ZCTA5 01001,15624,1033,1130,336,7.232462877624169
01002,ZCTA5 01002,21707,306,4982,633,22.951121757958262
01003,ZCTA5 01003,65,43,9,10,13.846153846153847
01005,ZCTA5 01005,4687,495,588,357,12.545338169404738
01007,ZCTA5 01007,15387,75,1340,495,8.70865015922532
01008,ZCTA5 01008,1321,183,63,46,4.769114307342922
01009,ZCTA5 01009,790,408,118,132,14.936708860759493
01010,ZCTA5 01010,3680,29,216,103,5.869565217391305
01011,ZCTA5 01011,1205,262,50,32,4.149377593360995
01012,ZCTA5 01012,387,123,40,46,10.335917312661499
01013,ZCTA5 01013,22275,1059,3723,755,16.713804713804713
01020,ZCTA5 01020,30093,1066,4202,716,13.963380188083608
01022,ZCTA5 01022,2005,329,343,169,17.1072319201995
01026,ZCTA5 01026,1005,192,36,19,3.582089552238806
01027,ZCTA5 01027,17599,177,1508,505,8.568668674356497
01028,ZCTA5 01028,15905,106,467,179,2.936183590066017
01029,ZCTA5 01029,652,139,16,20,2.4539877300613497
01030,ZCTA5 01030,12295,1025,804,268,6.5392435949573
01031,ZCTA5 01031,1715,230,192,175,11.19533527696793
01032,ZCTA5 01032,503,120,54,32,10.73558648111332
01033,ZCTA5 01033,6068,37,281,158,4.63085036255768
01034,ZCTA5 01034,2087,243,200,108,9.583133684714902
01035,ZCTA5 01035,5182,46,161,109,3.10690852952528
01036,ZCTA5 01036,4889,21,96,59,1.963591736551442
01037,ZCTA5 01037,465,142,21,22,4.516129032258064
01038,ZCTA5 01038,2518,307,144,83,5.718824463860207
01039,ZCTA5 01039,1660,231,66,39,3.975903614457831
01040,ZCTA5 01040,36990,77,8774,1025,23.71992430386591
01050,ZCTA5 01050,2573,298,277,166,10.765643218033425
01053,ZCTA5 01053,1752,401,167,115,9.531963470319635
01054,ZCTA5 01054,1696,207,154,60,9.080188679245282
01056,ZCTA5 01056,20218,97,1713,477,8.472648135324958
01057,ZCTA5 01057,8152,165,984,418,12.070657507360156
01060,ZCTA5 01060,14692,709,2022,453,13.762591886741083
01062,ZCTA5 01062,8862,754,983,362,11.092304220266305
01063,ZCTA5 01063,11,13,0,14,0
01066,ZCTA5 01066,115,112,67,108,58.26086956521739
01068,ZCTA5 01068,1606,114,98,30,6.102117061021171
01069,ZCTA5 01069,8962,530,756,235,8.435617049765677
01070,ZCTA5 01070,590,105,89,65,15.084745762711865
01071,ZCTA5 01071,1214,235,55,45,4.530477759472817
01072,ZCTA5 01072,1447,209,74,27,5.1140290255701455
01073,ZCTA5 01073,6212,17,205,130,3.3000643915003223
01074,ZCTA5 01074,749,496,312,392,41.655540720961284
01075,ZCTA5 01075,15136,45,1103,317,7.287262156448203
01077,ZCTA5 01077,9174,51,563,249,6.136908654894267
01079,ZCTA5 01079,282,187,47,131,16.666666666666664
01080,ZCTA5 01080,2308,403,131,76,5.675909878682842
01081,ZCTA5 01081,1673,237,87,38,5.200239091452481
01082,ZCTA5 01082,10363,150,982,335,9.476020457396507
01083,ZCTA5 01083,2746,519,289,304,10.524399126001455
01084,ZCTA5 01084,93,39,11,12,11.827956989247312
01085,ZCTA5 01085,38869,187,4183,872,10.76178960096735
01088,ZCTA5 01088,654,280,50,50,7.64525993883792
01089,ZCTA5 01089,28543,68,2981,688,10.443891672213852
01092,ZCTA5 01092,1089,444,36,56,3.3057851239669422
01093,ZCTA5 01093,149,68,4,6,2.684563758389262
01094,ZCTA5 01094,64,51,0,14,0
01095,ZCTA5 01095,14326,87,615,283,4.292894038810554
01096,ZCTA5 01096,2562,227,128,69,4.996096799375488
01097,ZCTA5 01097,45,48,0,14,0
01098,ZCTA5 01098,1011,125,39,18,3.857566765578635
01103,ZCTA5 01103,2329,287,1035,244,44.439673679690856
01104,ZCTA5 01104,21597,1556,4717,810,21.840996434690002
01105,ZCTA5 01105,11306,1552,5340,1201,47.23155846453211
01106,ZCTA5 01106,15445,144,630,268,4.078989964389771
01107,ZCTA5 01107,12117,1120,4505,853,37.17916976149212
01108,ZCTA5 01108,27280,1793,8585,1549,31.469941348973606
01109,ZCTA5 01109,28397,1802,6895,1289,24.280733880339472
01118,ZCTA5 01118,14839,1070,2371,772,15.978165644585216
01119,ZCTA5 01119,12738,1338,1683,520,13.21243523316062
01128,ZCTA5 01128,3252,908,270,166,8.302583025830259
01129,ZCTA5 01129,5939,621,747,339,12.577875063141944
01144,ZCTA5 01144,0,14,0,14,NA
01151,ZCTA5 01151,9620,970,1601,446,16.64241164241164
01201,ZCTA5 01201,44349,354,6061,1041,13.666599021398454
01220,ZCTA5 01220,8025,101,1179,295,14.691588785046731
01222,ZCTA5 01222,611,256,12,19,1.9639934533551555
01223,ZCTA5 01223,2583,274,210,170,8.130081300813007
01224,ZCTA5 01224,201,135,6,13,2.9850746268656714
01225,ZCTA5 01225,3234,15,307,152,9.492888064316636
01226,ZCTA5 01226,6223,55,329,170,5.286839145106861
01229,ZCTA5 01229,213,195,0,14,0
01230,ZCTA5 01230,8010,538,393,162,4.906367041198502
01235,ZCTA5 01235,2456,245,195,104,7.9397394136807815
01236,ZCTA5 01236,1560,398,49,60,3.141025641025641
01237,ZCTA5 01237,2269,350,143,92,6.302335830762451
01238,ZCTA5 01238,5732,111,378,232,6.594556873691556
01240,ZCTA5 01240,4736,242,423,210,8.931587837837837
01242,ZCTA5 01242,165,216,11,15,6.666666666666667
01243,ZCTA5 01243,196,56,25,25,12.755102040816327
01244,ZCTA5 01244,243,84,8,13,3.292181069958848
01245,ZCTA5 01245,828,196,60,64,7.246376811594203
01247,ZCTA5 01247,14115,248,2206,509,15.628763726532057
01253,ZCTA5 01253,897,188,24,20,2.6755852842809364
01254,ZCTA5 01254,962,143,51,23,5.301455301455301
01255,ZCTA5 01255,797,164,32,20,4.0150564617314926
01256,ZCTA5 01256,733,138,107,106,14.597544338335608
01257,ZCTA5 01257,2331,356,269,142,11.54011154011154
01258,ZCTA5 01258,191,54,4,5,2.094240837696335
01259,ZCTA5 01259,734,237,12,10,1.6348773841961852
01260,ZCTA5 01260,20,33,0,14,0
01262,ZCTA5 01262,1618,283,214,103,13.22620519159456
01264,ZCTA5 01264,184,50,9,8,4.891304347826087
01266,ZCTA5 01266,919,152,91,65,9.902067464635474
01267,ZCTA5 01267,5741,135,617,217,10.747256575509494
01270,ZCTA5 01270,1002,189,39,22,3.8922155688622757
01301,ZCTA5 01301,17240,140,2677,544,15.52784222737819
01330,ZCTA5 01330,1701,202,172,93,10.11169900058789
01331,ZCTA5 01331,13627,272,1805,466,13.245762089968444
01337,ZCTA5 01337,2507,198,172,63,6.860789788591942
01338,ZCTA5 01338,79,49,0,14,0
01339,ZCTA5 01339,1361,176,116,52,8.523144746509919
01340,ZCTA5 01340,1796,243,118,36,6.570155902004454
01341,ZCTA5 01341,1596,185,55,30,3.4461152882205512
01342,ZCTA5 01342,1275,344,226,150,17.725490196078432
01343,ZCTA5 01343,171,51,18,17,10.526315789473683
01344,ZCTA5 01344,1639,191,98,36,5.979255643685174
01346,ZCTA5 01346,447,108,28,15,6.263982102908278
01347,ZCTA5 01347,114,78,0,14,0
01349,ZCTA5 01349,753,245,130,112,17.264276228419657
01350,ZCTA5 01350,115,71,27,35,23.47826086956522
01351,ZCTA5 01351,2644,422,230,118,8.69894099848714
01354,ZCTA5 01354,1828,237,122,75,6.673960612691467
01355,ZCTA5 01355,963,200,102,75,10.59190031152648
01360,ZCTA5 01360,2857,30,241,112,8.435421771088555
01364,ZCTA5 01364,7660,72,1614,546,21.070496083550914
01366,ZCTA5 01366,1150,99,102,46,8.869565217391303
01367,ZCTA5 01367,574,117,71,47,12.369337979094077
01368,ZCTA5 01368,1497,273,197,90,13.159652638610556
01370,ZCTA5 01370,3630,265,442,132,12.176308539944904
01373,ZCTA5 01373,4784,415,247,107,5.163043478260869
01375,ZCTA5 01375,3591,35,685,186,19.075466443887496
01376,ZCTA5 01376,4928,427,507,179,10.28814935064935
01378,ZCTA5 01378,857,132,67,38,7.8179696616102685
01379,ZCTA5 01379,742,139,93,56,12.533692722371967
01380,ZCTA5 01380,32,30,7,10,21.875
01420,ZCTA5 01420,40072,141,6263,1201,15.62936713914953
01430,ZCTA5 01430,6376,189,599,392,9.394604767879548
01431,ZCTA5 01431,3188,17,89,57,2.791718946047679
01432,ZCTA5 01432,7974,175,608,284,7.624780536744419
01434,ZCTA5 01434,955,309,161,143,16.858638743455497
01436,ZCTA5 01436,3577,752,480,390,13.419066256639642
01438,ZCTA5 01438,192,115,3,6,1.5625
01440,ZCTA5 01440,20166,200,2853,601,14.147575126450462
01450,ZCTA5 01450,11014,73,479,186,4.349010350463047
01451,ZCTA5 01451,5344,256,244,139,4.565868263473054
01452,ZCTA5 01452,4296,48,315,181,7.332402234636872
01453,ZCTA5 01453,43387,93,4311,1098,9.936155991426004
01460,ZCTA5 01460,10014,38,599,284,5.981625723986419
01462,ZCTA5 01462,11816,39,611,330,5.170954637779282
01463,ZCTA5 01463,11591,105,759,331,6.548183935812268
01464,ZCTA5 01464,5743,100,122,81,2.124325265540658
01468,ZCTA5 01468,4157,735,196,120,4.714938657685831
01469,ZCTA5 01469,6738,424,440,178,6.530127634312853
01473,ZCTA5 01473,8207,118,219,118,2.668453758986231
01474,ZCTA5 01474,2249,429,211,217,9.38194753223655
01475,ZCTA5 01475,10144,175,1071,402,10.557965299684541
01501,ZCTA5 01501,16640,57,734,319,4.4110576923076925
01503,ZCTA5 01503,3311,35,155,98,4.681365146481426
01504,ZCTA5 01504,9181,43,449,171,4.8905348001307045
01505,ZCTA5 01505,4896,16,427,279,8.721405228758169
01506,ZCTA5 01506,3442,15,243,125,7.05984892504358
01507,ZCTA5 01507,13249,29,443,272,3.3436485772511135
01510,ZCTA5 01510,15368,58,1290,485,8.394065590838105
01515,ZCTA5 01515,2111,232,90,48,4.263382283278068
01516,ZCTA5 01516,9287,324,460,263,4.953160331646387
01518,ZCTA5 01518,2835,399,209,138,7.372134038800706
01519,ZCTA5 01519,7738,891,378,284,4.884983199793228
01520,ZCTA5 01520,16638,509,597,212,3.588171655247025
01521,ZCTA5 01521,2576,26,130,55,5.046583850931677
01522,ZCTA5 01522,3021,511,180,140,5.958291956305859
01523,ZCTA5 01523,7362,72,220,176,2.9883183917413745
01524,ZCTA5 01524,5897,749,244,243,4.137697134136001
01525,ZCTA5 01525,0,14,0,14,NA
01527,ZCTA5 01527,13750,35,533,263,3.876363636363636
01529,ZCTA5 01529,3137,35,185,72,5.897354160025502
01531,ZCTA5 01531,925,132,109,58,11.783783783783784
01532,ZCTA5 01532,15560,21,563,276,3.618251928020565
01534,ZCTA5 01534,5923,649,230,139,3.883167313861219
01535,ZCTA5 01535,4736,27,549,355,11.59206081081081
01536,ZCTA5 01536,7084,839,640,432,9.034443817052512
01537,ZCTA5 01537,1821,623,179,117,9.829763866007687
01540,ZCTA5 01540,11485,619,493,250,4.292555507183283
01541,ZCTA5 01541,3497,23,153,97,4.375178724621104
01542,ZCTA5 01542,2509,517,47,54,1.8732562774013553
01543,ZCTA5 01543,9180,24,195,132,2.1241830065359477
01545,ZCTA5 01545,38280,79,1471,448,3.8427377220480667
01550,ZCTA5 01550,17530,120,2842,575,16.21220764403879
01560,ZCTA5 01560,4903,485,239,133,4.874566591882521
01561,ZCTA5 01561,0,14,0,14,NA
01562,ZCTA5 01562,11924,56,915,341,7.67359946326736
01564,ZCTA5 01564,7984,45,346,214,4.333667334669339
01566,ZCTA5 01566,7054,400,92,55,1.304224553444854
01568,ZCTA5 01568,7917,120,175,150,2.2104332449160036
01569,ZCTA5 01569,14065,321,571,247,4.059722715961607
01570,ZCTA5 01570,17220,141,2644,501,15.354239256678282
01571,ZCTA5 01571,10927,63,819,275,7.495195387572069
01581,ZCTA5 01581,21237,59,1072,367,5.047793944530772
01583,ZCTA5 01583,6689,104,554,221,8.282254447600538
01585,ZCTA5 01585,4766,491,449,247,9.42089802769618
01588,ZCTA5 01588,10250,640,1093,543,10.663414634146342
01590,ZCTA5 01590,9268,119,420,197,4.531722054380665
01602,ZCTA5 01602,24234,1754,3176,1103,13.105554180077577
01603,ZCTA5 01603,20621,1346,3522,654,17.07967605838708
01604,ZCTA5 01604,39504,1751,6035,1193,15.276933981368975
01605,ZCTA5 01605,30323,1526,7068,950,23.309039343072914
01606,ZCTA5 01606,21829,1418,1979,620,9.065921480599203
01607,ZCTA5 01607,8674,1069,1428,435,16.46299285220198
01608,ZCTA5 01608,4739,890,1851,662,39.05887317999578
01609,ZCTA5 01609,18571,1702,4635,922,24.958268267729256
01610,ZCTA5 01610,24095,1734,8389,1324,34.816351940236565
01611,ZCTA5 01611,2380,477,83,96,3.4873949579831933
01612,ZCTA5 01612,4360,67,70,43,1.6055045871559634
01701,ZCTA5 01701,31649,1331,1865,519,5.892761224683244
01702,ZCTA5 01702,37473,1333,5741,1143,15.320363995410027
01718,ZCTA5 01718,528,196,0,14,0
01719,ZCTA5 01719,5468,20,197,123,3.6027798098024872
01720,ZCTA5 01720,23176,213,804,285,3.4691059716948565
01721,ZCTA5 01721,18530,70,761,340,4.106853750674581
01730,ZCTA5 01730,14221,108,587,183,4.127698474087617
01731,ZCTA5 01731,1683,664,0,14,0
01740,ZCTA5 01740,5698,30,151,90,2.65005265005265
01741,ZCTA5 01741,5187,35,107,81,2.0628494312704837
01742,ZCTA5 01742,17113,132,431,193,2.5185531467305555
01745,ZCTA5 01745,660,210,0,14,0
01746,ZCTA5 01746,14937,28,474,180,3.173327977505523
01747,ZCTA5 01747,5995,20,253,144,4.220183486238533
01748,ZCTA5 01748,18951,45,631,275,3.3296395968550474
01749,ZCTA5 01749,19948,41,934,293,4.682173651493884
01752,ZCTA5 01752,40877,110,3769,933,9.220343958705385
01754,ZCTA5 01754,10663,25,789,344,7.399418550126606
01756,ZCTA5 01756,6246,16,372,376,5.95581171950048
01757,ZCTA5 01757,30081,231,2496,874,8.297596489478408
01760,ZCTA5 01760,36249,106,2026,584,5.589119699853788
01770,ZCTA5 01770,4404,21,81,80,1.8392370572207086
01772,ZCTA5 01772,9741,220,396,202,4.065291037881122
01773,ZCTA5 01773,5138,667,266,189,5.177111716621254
01775,ZCTA5 01775,7109,28,352,336,4.951469967646645
01776,ZCTA5 01776,18886,40,484,292,2.5627448903950016
01778,ZCTA5 01778,13847,94,578,281,4.174189355094966
01801,ZCTA5 01801,40968,69,3193,639,7.793887912517087
01803,ZCTA5 01803,25927,103,1443,411,5.565626566899371
01810,ZCTA5 01810,35056,68,1242,321,3.5429027841168415
01821,ZCTA5 01821,30142,946,1223,409,4.057461349611837
01824,ZCTA5 01824,26490,950,1206,467,4.552661381653454
01826,ZCTA5 01826,32278,69,2134,843,6.611314207819567
01827,ZCTA5 01827,3368,21,33,29,0.9798099762470308
01830,ZCTA5 01830,26069,1343,3853,767,14.78000690475277
01832,ZCTA5 01832,25902,1369,2624,565,10.130491853910895
01833,ZCTA5 01833,8366,64,273,109,3.2632082237628492
01834,ZCTA5 01834,6719,43,283,136,4.21193630004465
01835,ZCTA5 01835,14519,1065,585,236,4.029203113162064
01840,ZCTA5 01840,6993,803,1949,416,27.87072787072787
01841,ZCTA5 01841,52066,1630,9988,1650,19.183344216955405
01843,ZCTA5 01843,28221,1535,3944,1270,13.975408383827645
01844,ZCTA5 01844,52551,70,4296,710,8.174915796083804
01845,ZCTA5 01845,30081,98,2325,709,7.729131345367509
01850,ZCTA5 01850,16809,1439,3061,1017,18.21048247962401
01851,ZCTA5 01851,31673,1558,5253,1154,16.585104031825214
01852,ZCTA5 01852,36263,1399,4839,887,13.344180018200369
01854,ZCTA5 01854,25361,1325,4468,807,17.617601829580853
01860,ZCTA5 01860,6676,41,553,482,8.283403235470342
01862,ZCTA5 01862,10723,954,617,242,5.753986757437284
01863,ZCTA5 01863,9517,947,327,135,3.4359567090469687
01864,ZCTA5 01864,15530,46,441,238,2.8396651641983257
01867,ZCTA5 01867,25323,70,691,260,2.7287446195158553
01876,ZCTA5 01876,30641,150,902,197,2.9437681537808817
01879,ZCTA5 01879,12435,37,598,447,4.809006835544833
01880,ZCTA5 01880,26914,73,1231,380,4.5738277476406335
01886,ZCTA5 01886,24467,49,577,216,2.358278497568153
01887,ZCTA5 01887,22855,124,687,296,3.0059068037628527
01890,ZCTA5 01890,22607,65,889,398,3.9324103153890384
01901,ZCTA5 01901,1934,531,786,339,40.641158221302994
01902,ZCTA5 01902,51255,2085,8317,1367,16.22670958930836
01904,ZCTA5 01904,20086,1615,1497,656,7.452952305088122
01905,ZCTA5 01905,26980,1719,3128,729,11.593773165307637
01906,ZCTA5 01906,28220,275,1802,448,6.385542168674699
01907,ZCTA5 01907,15129,128,1054,489,6.966752594355212
01908,ZCTA5 01908,3281,36,222,120,6.76622980798537
01913,ZCTA5 01913,16996,89,1185,445,6.972228759708167
01915,ZCTA5 01915,38176,714,3854,1026,10.095347862531433
01921,ZCTA5 01921,8229,50,181,163,2.1995382184955647
01922,ZCTA5 01922,3777,591,191,110,5.056923484246757
01923,ZCTA5 01923,27214,74,1307,336,4.8026750937017715
01929,ZCTA5 01929,3546,105,217,141,6.119571347997744
01930,ZCTA5 01930,29652,59,3157,743,10.646836638338055
01937,ZCTA5 01937,146,47,123,55,84.24657534246576
01938,ZCTA5 01938,13774,40,902,299,6.548569769130245
01940,ZCTA5 01940,13183,91,787,502,5.969809603276947
01944,ZCTA5 01944,5368,41,151,102,2.8129657228017884
01945,ZCTA5 01945,20289,39,759,282,3.740943368327665
01949,ZCTA5 01949,8751,38,292,132,3.336761512969946
01950,ZCTA5 01950,18201,53,922,332,5.0656557332014724
01951,ZCTA5 01951,2935,590,148,99,5.042589437819421
01952,ZCTA5 01952,9197,32,454,161,4.9363923018375555
01960,ZCTA5 01960,53298,191,3482,643,6.533078164283839
01965,ZCTA5 01965,735,687,16,25,2.1768707482993195
01966,ZCTA5 01966,6933,22,247,114,3.562671282273186
01969,ZCTA5 01969,6183,14,88,76,1.4232573184538249
01970,ZCTA5 01970,42768,135,5870,1051,13.725215114104003
01982,ZCTA5 01982,7453,68,453,263,6.078089359989266
01983,ZCTA5 01983,6436,22,483,347,7.504661280298322
01984,ZCTA5 01984,3685,44,144,101,3.9077340569877883
01985,ZCTA5 01985,4520,36,101,57,2.234513274336283
02019,ZCTA5 02019,17104,61,758,289,4.431711880261927
02021,ZCTA5 02021,24118,67,1056,356,4.378472510158388
02025,ZCTA5 02025,8273,60,244,135,2.949353318022483
02026,ZCTA5 02026,24384,52,1121,382,4.597276902887139
02030,ZCTA5 02030,5879,37,119,82,2.024153767647559
02032,ZCTA5 02032,4874,670,138,140,2.8313500205170294
02035,ZCTA5 02035,18463,38,880,264,4.766289335427612
02038,ZCTA5 02038,32058,29,1762,580,5.496287978039803
02043,ZCTA5 02043,23948,32,781,254,3.2612326707867045
02045,ZCTA5 02045,10086,29,537,214,5.324211778703153
02047,ZCTA5 02047,113,100,0,14,0
02048,ZCTA5 02048,23813,34,1148,421,4.820896149162222
02050,ZCTA5 02050,25713,150,1935,884,7.525376268813441
02052,ZCTA5 02052,12876,28,292,111,2.267785026405716
02053,ZCTA5 02053,13145,34,414,263,3.1494864967668317
02054,ZCTA5 02054,8661,21,423,216,4.883962590924836
02056,ZCTA5 02056,9937,85,208,155,2.0931870785951494
02061,ZCTA5 02061,11147,24,345,170,3.095003139858258
02062,ZCTA5 02062,30906,77,2528,590,8.179641493561121
02066,ZCTA5 02066,18710,187,462,149,2.4692677712453235
02067,ZCTA5 02067,18373,52,723,402,3.9351221901703584
02071,ZCTA5 02071,1677,855,0,14,0
02072,ZCTA5 02072,28839,52,2663,665,9.234023371129375
02081,ZCTA5 02081,19472,1015,723,343,3.713023829087921
02090,ZCTA5 02090,16078,34,801,491,4.9819629307127755
02093,ZCTA5 02093,12084,49,685,286,5.668652763985435
02108,ZCTA5 02108,3609,504,509,207,14.103629814353006
02109,ZCTA5 02109,3594,532,200,127,5.564830272676683
02110,ZCTA5 02110,2178,472,319,196,14.646464646464647
02111,ZCTA5 02111,7099,721,2055,408,28.947739118185662
02113,ZCTA5 02113,6522,737,645,201,9.889604415823367
02114,ZCTA5 02114,13480,1034,1463,271,10.853115727002967
02115,ZCTA5 02115,16737,1305,5818,855,34.76130728326463
02116,ZCTA5 02116,19116,1074,3051,516,15.96045197740113
02118,ZCTA5 02118,27658,1445,6675,932,24.134066092992988
02119,ZCTA5 02119,26666,1412,7331,1051,27.49193729843246
02120,ZCTA5 02120,12670,1379,4358,894,34.39621152328335
02121,ZCTA5 02121,28066,2219,7444,1186,26.523195325304638
02122,ZCTA5 02122,23059,2289,3382,759,14.666724489353397
02124,ZCTA5 02124,55357,2598,9337,1494,16.86688223711545
02125,ZCTA5 02125,32964,1495,7727,1044,23.44072321320228
02126,ZCTA5 02126,25277,1868,4234,1002,16.75040550698263
02127,ZCTA5 02127,36383,1647,4314,707,11.857186048429211
02128,ZCTA5 02128,43916,2196,6271,975,14.27953365515985
02129,ZCTA5 02129,19942,1125,1251,394,6.273192257546886
02130,ZCTA5 02130,40396,1856,4503,569,11.14714328151302
02131,ZCTA5 02131,31163,1847,3029,546,9.71986009049193
02132,ZCTA5 02132,26764,1706,1104,291,4.124943954565834
02133,ZCTA5 02133,80,120,0,14,0
02134,ZCTA5 02134,17606,1533,4137,646,23.49767124843803
02135,ZCTA5 02135,42572,1979,7973,1102,18.728272103730152
02136,ZCTA5 02136,37870,2077,3745,967,9.88909426987061
02138,ZCTA5 02138,29413,1589,3700,691,12.579471662190189
02139,ZCTA5 02139,34082,1130,4505,638,13.2181210022886
02140,ZCTA5 02140,21284,1324,2293,568,10.773350873895884
02141,ZCTA5 02141,14446,907,2018,556,13.969264848400941
02142,ZCTA5 02142,3738,496,273,104,7.303370786516854
02143,ZCTA5 02143,25060,1089,2113,448,8.431763766959298
02144,ZCTA5 02144,24727,1288,2804,640,11.339830954017875
02145,ZCTA5 02145,27842,1071,2990,554,10.739171036563464
02148,ZCTA5 02148,65329,67,8661,1377,13.257511977835264
02149,ZCTA5 02149,49053,78,7533,1568,15.356858907712068
02150,ZCTA5 02150,38593,291,7956,1164,20.615137460161172
02151,ZCTA5 02151,59295,307,7360,1211,12.412513702673076
02152,ZCTA5 02152,18759,49,1323,392,7.052614744922438
02155,ZCTA5 02155,56961,186,4656,668,8.174013798915048
02163,ZCTA5 02163,863,274,244,126,28.27346465816918
02169,ZCTA5 02169,60586,1337,7637,1257,12.605222328590763
02170,ZCTA5 02170,19276,1303,1681,445,8.720688939614028
02171,ZCTA5 02171,20294,1327,1911,539,9.416576327978712
02176,ZCTA5 02176,29237,57,1081,334,3.697369771180354
02180,ZCTA5 02180,22880,52,1043,308,4.558566433566433
02184,ZCTA5 02184,38262,34,1978,450,5.169619988500339
02186,ZCTA5 02186,27243,370,1506,556,5.528025547847153
02188,ZCTA5 02188,15201,1289,1101,364,7.242944543122164
02189,ZCTA5 02189,15122,1140,1661,707,10.983996825816691
02190,ZCTA5 02190,19004,1077,1116,375,5.872447905704062
02191,ZCTA5 02191,8028,690,518,207,6.4524165421026405
02199,ZCTA5 02199,1253,258,104,75,8.300079808459698
02203,ZCTA5 02203,0,14,0,14,NA
02205,ZCTA5 02205,0,14,0,14,NA
